id,title,doi,publication_year,type,cited_by_count,authors,host_venue,publisher,concepts
https://openalex.org/W1995269038,Developing a Surf Resource Sustainability Index as a Global Model for Surf Beach Conservation and Tourism Research,https://doi.org/10.1080/10941665.2013.806942,2013,article,35,"Steven Martin, Ilian Assenov",,,"Tourism, Sustainability, Resource (disambiguation), Hospitality, Index (typography), Sustainable tourism, Environmental resource management, Sociology, Business, Geography, Economics, Ecology, Computer science, Computer network, Archaeology, World Wide Web, Biology"
https://openalex.org/W2037744609,"Experimental transmission of white spot syndrome virus (WSSV) from black tiger shrimp Penaeus monodon to the sand crab Portunus pelagicus, mud crab Scylla serrata and krill Acetes sp.",https://doi.org/10.3354/dao032079,1998,article,119,"K. Supamattaya, RW Hoffmann, Sitdhi Boonyaratpalin, Panan Kanchanaphum",,,"White spot syndrome, Penaeus monodon, Portunus pelagicus, Biology, Shrimp, Scylla serrata, Fishery, Crustacean, Decapoda, Shellfish, Aquaculture, Krill, Zoology, Aquatic animal, Fish <Actinopterygii>"
https://openalex.org/W2185947712,"The infestation by an exotic ambrosia beetle, <i>Euplatypus parallelus</i> (F.) (Coleoptera: Curculionidae: Platypodinae) of Angsana trees (<i>Pterocarpus indicus</i> Willd.) in southern Thailand",,2008,article,22,"Sara Bumrungsri, R. A. Beaver, Souwalak Phongpaichit, Wisut Sittichaya",,,"Curculionidae, Ambrosia beetle, Infestation, Biology, Botany, Ambrosia, Geography, Forestry, Ecology, Pollen"
https://openalex.org/W2169787390,"Exposure to Lead, Cadmium and Chromium among Spray Painters in Automobile Body Repair Shops",https://doi.org/10.1539/joh.47.518,2005,article,44,"Banjong Vitayavirasuk, Supaporn Junhom, Pitchaya Tantisaeranee",,,"Cadmium, Respirator, Chromium, Toxicology, Medicine, Metallurgy, Chemistry, Materials science, Biology, Organic chemistry"
https://openalex.org/W3099796586,Hematological profile of blood parasitic infected dogs in Southern Thailand,https://doi.org/10.14202/vetworld.2020.2388-2394,2020,article,27,"Sorawat Thongsahuan, Usa Chethanond, Siriwat Wasiksiri, Vannarat Saechan, Wichaya Thongtako, Tipayaratn Musikacharoen",,,"Veterinary medicine, Medicine, Biology, Virology"
https://openalex.org/W2131802673,EFL Oral Communication Teaching Practices: A Close Look at University Teachers and A2 Students’ Perspectives in Thailand and a Critical Eye from Serbia,https://doi.org/10.5539/elt.v8n1p11,2014,article,26,"David Allen Bruner, Kemtong Sinwongsuwat, Biljana Radić-Bojanić",,,"Serbian, Psychology, Mathematics education, Communicative language teaching, Enforcement, Pedagogy, Language proficiency, Medical education, Language education, Linguistics, Medicine, Political science, Philosophy, Law"
https://openalex.org/W3035981067,"Long-range Transboundary Atmospheric Transport of Polycyclic Aromatic Hydrocarbons, Carbonaceous Compositions, and Water-soluble Ionic Species in Southern Thailand",https://doi.org/10.4209/aaqr.2020.03.0120,2020,article,55,"Chomsri Choochuay, Siwatt Pongpiachan, Danai Tipmanee, Woranuch Deelaman, Oramas Suttinun, Qiyuan Wang, Xing Li, Guohui Li, Yongming Han, Jittree Palakun, S. Poshyachinda, S. Aukkaravittayapun, Vanisa Surapipith, Junji Cao",,,"Environmental chemistry, Chemistry, Particulates, Total organic carbon, Aerodynamic diameter, Aerosol, Carbon fibers, Organic chemistry, Materials science, Composite material, Composite number"
https://openalex.org/W2913803140,Effectiveness of an Alcohol-Free Chitosan–Curcuminoid Mouthwash Compared with Chlorhexidine Mouthwash in Denture Stomatitis Treatment: A Randomized Trial,https://doi.org/10.1089/acm.2018.0459,2019,article,33,"Mian Waqar Mustafa, Suwipa Ungphaiboon, Narubodee Phadoongsombut, Kanokporn Pangsomboon, Sureerat Chelae, Sirima Mahattanadul",,,"Medicine, Curcuminoid, Chlorhexidine, Dentistry, Randomized controlled trial, Stomatitis, Oral hygiene, Curcuma, Adverse effect, Traditional medicine, Surgery, Internal medicine"
https://openalex.org/W3019342788,Stress and Coping Strategies among Thai Medical Students in a Southern Medical School,https://doi.org/10.33192/smj.2020.32,2020,article,19,Jarurin Pitanupong,,,"Coping (psychology), Clinical psychology, Denial, Psychology, Maladaptive coping, Cognitive reframing, Descriptive statistics, Medicine, Social psychology, Psychotherapist, Statistics, Mathematics"
https://openalex.org/W133683627,Longitudinal analysis of integrating evidence-based medicine into a medical student curriculum.,,2009,article,29,"Tippawan Liabsuetrakul, Thitima Suntharasaj, Boonsin Tangtrakulwanich, Thida Uakritdathikarn, Panumad Pornsawat",,,"Curriculum, Medical education, Wilcoxon signed-rank test, Medical school, Lifelong learning, Psychology, Medicine, Evidence-based medicine, Alternative medicine, Pedagogy, Pathology"
https://openalex.org/W2098941234,Effect of media and sucrose concentrations with or without activated charcoal on the plantlet growth of P. cornu-cervi (Breda) Blume & Rchb. f.,,2012,article,9,"Suphat Rittirat, K. Thammasiri, Sompong Te-chato",,,"Plantlet, Activated charcoal, Biology, Horticulture, Botany, Chemistry, Explant culture, Biochemistry, Organic chemistry, Adsorption, In vitro"
https://openalex.org/W2794033692,Pragmatic features in English course materials used at a Thai University,,2012,dissertation,9,Sirion Wichien,,,"Course (navigation), Mathematics education, Engineering, Psychology, Medical education, Medicine, Aerospace engineering"
https://openalex.org/W2492671721,"Language learning strategies used by first year students at Thaksin University, Songkhla Campus, Thailand",,2014,dissertation,10,Orawee Pannak,,,"Mathematics education, English language, Sociology, Library science, Computer science, Psychology"
https://openalex.org/W4300998361,Marine Natural Products,https://doi.org/10.1002/nadc.201590073,2015,article,12,,,,"Landlocked country, Natural (archaeology), Environmental science, Geography, Political science, Law, Archaeology"
https://openalex.org/W2094668128,Evaluation of POE and instructor-led problem-solving approaches integrated into force and motion lecture classes using a model analysis technique,https://doi.org/10.1088/0143-0807/35/1/015016,2013,article,16,"S Rakkapao, Teparksorn Pengpan, Surapon Srikeaw, Singha Prasitpong",,,"Motion (physics), Physics, Acceleration, Mathematics education, Psychology, Classical mechanics"
https://openalex.org/W2790351014,An Attitudinal Study of Varieties of English: Voices from Thai University English Learners,,2010,dissertation,9,Naratip Jindapitak,,,"Linguistics, Mathematics education, Psychology, Pedagogy, Sociology, Philosophy"
https://openalex.org/W2921107846,Chamuangone-enriched Garcinia cowa leaf extract with rice bran oil: Extraction and cytotoxic activity against cancer cells,https://doi.org/10.4103/pm.pm_472_18,2019,article,22,"Pharkphoom Panichayupakaranant, Pirunrat Sae-Lim, Supreeya Yuenyongsawad",,,"Traditional medicine, Pharmacognosy, Chemistry, Biology, Medicine, Biochemistry, Biological activity, In vitro"
https://openalex.org/W2169885232,Anaerobic Fermentation of Crude Glycerol to Produce Value-Added Products,https://doi.org/10.13031/2013.38191,2011,article,5,"Peter Meyer, S. Pankaew, Piyarat Boonsawang, Chakrit Tongurai",,,"Engineering, Biotechnology, Library science, Mathematics, Biology, Computer science"
https://openalex.org/W1509084864,Problem investigation of min-max method for RSSI based indoor localization,https://doi.org/10.1109/ecticon.2015.7207057,2015,article,14,"Banjerd Rattanalert, Witoon Jindamaneepon, Kiattisak Sengchuai, Apidet Booranawong, Nattha Jindapetch",,,"Trilateration, Interfacing, Computer science, Transceiver, Wireless, Microcontroller, Node (physics), Position (finance), Real-time locating system, Real-time computing, Embedded system, Engineering, Computer hardware, Telecommunications, Structural engineering, Finance, Economics"
https://openalex.org/W2784078925,Validation of modified World Health Organization classification for pregnant women with heart disease in a tertiary care center in southern Thailand,https://doi.org/10.2147/ijwh.s150767,2018,article,25,"Chitkasaem Suwanrath, Putthaporn Thongphanang, Sutham Pinjaroen, Saranyou Suwanugsorn",,,"Medicine, Gestational age, Heart disease, Neonatal intensive care unit, Exact test, Obstetrics, Pregnancy, Intensive care unit, Obstetrics and gynaecology, Heart failure, Pediatrics, Birth weight, Surgery, Internal medicine, Genetics, Biology"
https://openalex.org/W2017448353,Flow and Heat Transfer Characteristics of in-Line Impinging Jets With Cross-Flow At Short Jet-To-Plate Distance,https://doi.org/10.1080/08916152.2014.913091,2014,article,25,"Makatar Wae-hayee, Perapong Tekasakul, Smith Eiamsa–ard, Chayut Nuntadusit",,,"Nusselt number, Mechanics, Materials science, Jet (fluid), Heat transfer, Turbulence, Body orifice, Flow visualization, Turbulence kinetic energy, Flow velocity, Flow (mathematics), Reynolds number, Physics, Mechanical engineering, Engineering"
https://openalex.org/W2004957778,Research performance evaluations of Thailand national research universities during 2007-2009,https://doi.org/10.1177/0266666910384816,2010,article,23,"Narongrit Sombatsompop, Teerasak Markpin, P. Ratchatahirun, Wutthisit Yochai, Chatree Wongkaew, Nongyao Premkamolnetr",,,"Christian ministry, Library science, Commission, Citation, Higher education, Chiang mai, Political science, Work (physics), Sociology, Engineering, Socioeconomics, Mechanical engineering, Computer science, Law"
https://openalex.org/W2889899204,First report of <i>Curvularia lunata</i> causing leaf spot of <i>Brassica rapa</i> subsp. <i>pekinensis</i> in Thailand,https://doi.org/10.5197/j.2044-0588.2018.038.015,2018,article,10,"Prisana Wonglom, Shin‐ichi Ito, Anurag Sunpapao",,,"Biology, Spots, Conidium, Potato dextrose agar, Botany, Leaf spot, Horticulture, Agar, Bacteria, Genetics"
https://openalex.org/W2749543215,Effects of the extracts from mitragyna speciosa Korth leaves on analgesic and behavioral activities in experimental animals,,2007,article,68,"Wantana Reanmongkol, Niwat Keawpradub, Kitja Sawangjaroen",,,"Pharmacognosy, Alkaloid, Traditional medicine, Analgesic, Pharmacology, Hot plate, Chemistry, Methanol, Hot plate test, Medicine, Nociception, Biological activity, Stereochemistry, In vitro, Biochemistry, Mechanical engineering, Receptor, Organic chemistry, Engineering"
https://openalex.org/W2121176655,Real-time label-free affinity biosensors for enumeration of total bacteria based on immobilized concanavalin A,https://doi.org/10.1080/10934529.2011.609022,2011,article,13,"Jongjit Jantra, Proespichaya Kanatharana, Punnee Asawatreratanakul, Martin Hedström, Bo Mattìasson, Panote Thavarungkul",,,"Biosensor, Enumeration, Surface plasmon resonance, Detection limit, Chromatography, Chemistry, Agar, Concanavalin A, Bacteria, Analytical Chemistry (journal), Materials science, Nanotechnology, Biology, Biochemistry, Nanoparticle, Mathematics, Combinatorics, In vitro, Genetics"
https://openalex.org/W2597524034,Using non-scripted role-play to teach speaking skills: A study of English conversation of Thai college students at Yala Rajbhat University,https://doi.org/10.29139/aijss.20150106,2015,article,8,"Nuchanan Naksevee, Kemtong Sinwongsywat",,,"Conversation, Mathematics education, English language, Pedagogy, Psychology, Sociology, Communication"
https://openalex.org/W4289013165,Risk of future cardiovascular diseases in different years postpartum after hypertensive disorders of pregnancy: A systematic review and meta-analysis,https://doi.org/10.1097/md.0000000000029646,2022,review,44,"Jarawee Sukmanee, Tippawan Liabsuetrakul",,,"Medicine, Preeclampsia, Relative risk, Cochrane Library, Meta-analysis, Stroke (engine), Pregnancy, Gestational hypertension, Cohort study, Obstetrics, Confidence interval, Heart failure, Prospective cohort study, Internal medicine, Mechanical engineering, Genetics, Engineering, Biology"
https://openalex.org/W2923441838,Examining timely graduation rates of undergraduate students,https://doi.org/10.1108/jarhe-10-2017-0124,2019,article,18,"Kelzang Tentsho, Nittaya McNeil, Phattrawan Tongkumchum",,,"Graduation (instrument), Residence, Logistic regression, Medical education, Originality, Sample (material), Higher education, Quality (philosophy), Psychology, Medicine, Sociology, Demography, Political science, Mathematics, Statistics, Social psychology, Philosophy, Chemistry, Geometry, Epistemology, Chromatography, Creativity, Law"
https://openalex.org/W3014782126,Anticancer effects of piperine-free Piper nigrum extract on cholangiocarcinoma cell lines,https://doi.org/10.4103/pm.pm_288_19,2020,article,15,"Potchanapond Graidist, Aman Tedasen, Araya Khoka, Siribhorn Madla, Somchai Sriwiriyajan",,,"Piperine, Traditional medicine, Piper, Pharmacology, Cytotoxicity, Chemistry, Medicine, In vitro, Biochemistry"
https://openalex.org/W2088394738,Influence of Work Type on Sickness Absence among Personnel in a Teaching Hospital,https://doi.org/10.1539/joh.44.254,2002,article,16,"Apiradee Lim, Virasakdi Chongsuvivatwong, Alan Geater, Nongklarn Chayaphum, Ussanee Thammasuwan",,,"Medicine, Marital status, Sick leave, Family medicine, Demography, Environmental health, Physical therapy, Population, Sociology"
https://openalex.org/W2309579473,Student adjustment problems in two dental schools in Thailand,https://doi.org/10.1002/j.0022-0337.2000.64.5.tb03355.x,2000,article,21,"Pojjanut Benjakul, C Cheunarrom",,,"Checklist, Recreation, Stepwise regression, Medical education, Psychology, Work (physics), Academic achievement, Dental health, Family medicine, Medicine, Mathematics education, Political science, Mechanical engineering, Internal medicine, Law, Cognitive psychology, Engineering"
